acousticness,energy,explicit,instrumentalness,loudness,popularity,speechiness,year,acousticness_ar,danceability_ar,energy_ar,instrumentalness_ar,loudness_ar,speechiness_ar,tempo_ar,popularity_ar,count,acousticness_yr,danceability_yr,duration_ms_yr,energy_yr,instrumentalness_yr,liveness_yr,loudness_yr,speechiness_yr,tempo_yr,valence_yr,popularity_yr
0.8,0.261,0,1.63e-06,-10.409,41.445573611409216,0.0315,1993,0.350178,0.63696,0.6331,0.000656149,-9.12531,0.033111,117.64022,41.4,50,0.320281025,0.569725819,247680.3649,0.550038774,0.111799363,0.192185601,-11.0844424,0.076870258,120.4223093,0.55555854,42.34806356
0.261,0.484,0,0.125,-11.198,31.992487558701164,0.048,1971,0.228909135,0.410346154,0.615846154,0.149422287,-9.596903846,0.052004808,116.57125,32.36538462,208,0.459660617,0.501953432,259429.2899,0.494309042,0.125434891,0.212416,-12.1163916,0.060052296,118.1683077,0.570511605,33.9654321
0.589,0.273,0,6.51e-05,-14.496,33.210386660469126,0.0358,1970,0.606480773,0.559683575,0.433743961,0.006214269,-10.71547101,0.061202415,117.5892271,31.58454106,414,0.457020049,0.505228061,243635.9539,0.494816807,0.130063223,0.21163059,-11.7597888,0.051204611,117.3742821,0.57272707,33.90332176
0.48,0.9,0,1.05e-06,-3.401,29.162170257642344,0.0509,1966,0.227315173,0.475385281,0.713012987,0.061766535,-8.96652381,0.061204329,127.3311558,29.91991342,462,0.526400901,0.504722806,207088.5253,0.480173184,0.117845979,0.216740295,-11.36023767,0.054067136,117.0764222,0.577695644,30.90711083
0.403,0.613,0,0.0,-5.353,69.21220323377847,0.0344,2016,0.292,0.7125,0.5885,3.97e-06,-5.995714286,0.059385714,96.71842857,73.42857143,14,0.226943656,0.581582546,258001.1865,0.656546976,0.203332473,0.221416688,-8.002875692,0.09723163,123.8149293,0.432452452,29.21243082
0.442,0.604,0,0.0,-12.391,41.68508929284141,0.104,1975,0.192865696,0.753132463,0.541320896,0.025532035,-9.651757463,0.149596642,122.4451231,42.24440299,536,0.430069642,0.522674419,254208.6512,0.523590594,0.110670374,0.213331123,-11.44521771,0.061662048,118.8616705,0.571675111,34.15833746
0.216,0.488,0,1.89e-05,-11.024,33.336127962124195,0.0582,1969,0.299386071,0.469440476,0.498380952,0.071454823,-11.95805952,0.067782143,125.2081548,33.35714286,168,0.446089055,0.486169772,238507.7899,0.490378821,0.163008627,0.208033647,-11.9812106,0.054223241,117.0169673,0.555223969,32.3567889
0.778,0.48,0,0.00327,-10.633,55.08422954002814,0.0347,2012,0.518454545,0.594545455,0.599454545,0.077894182,-8.377636364,0.039381818,128.9149091,57.54545455,22,0.213520749,0.558841246,255291.6544,0.687063691,0.192877215,0.22086636,-7.650871873,0.085438489,123.3806105,0.465576223,31.27820316
0.68,0.242,0,0.0,-13.593,42.08625497698034,0.0291,1987,0.099815,0.44375,0.668166667,0.002841153,-9.82875,0.0425,137.1465,43.75,24,0.335768385,0.536866783,246535.3971,0.561528501,0.106940129,0.197643007,-12.00575375,0.057201648,120.0575514,0.534042957,39.00949051
0.964,0.817,0,0.835,-3.877,-1.0165853412186294,0.0562,1949,0.919972093,0.487739535,0.660133333,0.4665956,-7.657916279,0.093066202,117.1693318,2.372093023,129,0.907087795,0.4440309,223351.576,0.247214015,0.298758689,0.2095805,-15.490747,0.10339205,108.8755635,0.4343336,3.771
0.12,0.922,0,8.86e-05,-3.537,3.5962746370520904,0.261,2016,0.166527273,0.470909091,0.933,0.004375925,-3.928272727,0.381454545,149.4783636,1.0,11,0.226943656,0.581582546,258001.1865,0.656546976,0.203332473,0.221416688,-8.002875692,0.09723163,123.8149293,0.432452452,29.21243082
0.233,0.427,0,7.51e-06,-12.797,22.678828828708852,0.0329,1973,0.836042945,0.482539877,0.470067485,0.078044159,-10.01168098,0.092927607,111.115681,17.96932515,163,0.417257476,0.512762537,255462.5265,0.535390809,0.099985903,0.198134665,-11.19163686,0.056518881,120.0493272,0.588103247,36.1003996
0.921,0.0639,0,0.0,-25.263,0.7606077427698494,0.0821,1941,0.947283949,0.320647848,0.086429939,0.612739144,-26.05218833,0.06169061,98.47499936,5.537993921,329,0.894691986,0.48107456,201647.8428,0.265486525,0.442709964,0.201598552,-15.72824509,0.091812203,107.8466711,0.480651293,1.277145812
0.234,0.778,0,0.0241,-8.987,44.119758393871166,0.0362,1992,0.230785333,0.552066667,0.628426667,0.001052839,-7.58588,0.031042667,121.69296,43.38666667,75,0.334324037,0.555134562,244357.3028,0.574860403,0.106694414,0.196873705,-10.6946509,0.072314841,122.6890428,0.558718177,42.45517928
0.198,0.735,0,0.0,-7.236,43.181755835403,0.0305,2002,0.29647028,0.629065421,0.655514019,0.004351561,-7.732626168,0.03837757,111.0405234,41.35514019,107,0.296350836,0.569584428,242690.5367,0.630117329,0.107954372,0.19977927,-8.066172263,0.081590316,119.453072,0.534913187,45.67542579
0.0027,0.772,0,0.000282,-7.705,51.179504494059486,0.0369,1992,0.037277999,0.431439252,0.861824355,0.005205102,-5.254663551,0.078054206,144.9744486,51.63551402,107,0.334324037,0.555134562,244357.3028,0.574860403,0.106694414,0.196873705,-10.6946509,0.072314841,122.6890428,0.558718177,42.45517928
0.251,0.272,1,0.0,-17.724,0.8412915643755952,0.895,1929,0.351896502,0.696763404,0.188662638,2.78e-05,-18.23662979,0.926439489,111.5177532,0.035744681,2350,0.601014837,0.647839853,168795.6099,0.241907781,0.215405087,0.235977077,-16.53305573,0.490463722,110.9267108,0.636804837,0.314405889
0.763,0.268,0,0.0,-18.341,-0.7462031827584781,0.951,1927,0.822440299,0.691664179,0.284089552,0.0,-18.90647761,0.944246269,102.5687761,0.0,268,0.91582582,0.655929333,176542.812,0.267902133,0.320992036,0.177386533,-15.235276,0.261915333,112.6637067,0.669675733,0.684
0.869,0.0207,0,0.000521,-33.494,-3.5665461934336378,0.0504,1946,0.912349375,0.336865155,0.204239455,0.582676347,-20.69742268,0.085832802,106.7161618,0.904109589,738,0.920627422,0.415141082,266923.7186,0.222360736,0.486735987,0.210503165,-16.89752877,0.088525604,103.1214258,0.400751093,1.65995397
0.000264,0.711,0,0.102,-9.642,28.77121538455836,0.0465,1971,0.000264,0.639,0.711,0.102,-9.642,0.0465,97.465,30.0,2,0.459660617,0.501953432,259429.2899,0.494309042,0.125434891,0.212416,-12.1163916,0.060052296,118.1683077,0.570511605,33.9654321
0.469,0.576,0,0.000218,-8.334,47.381366424285666,0.0453,2002,0.2431,0.706333333,0.662666667,0.041178011,-9.944333333,0.063755556,115.1233333,46.88888889,18,0.296350836,0.569584428,242690.5367,0.630117329,0.107954372,0.19977927,-8.066172263,0.081590316,119.453072,0.534913187,45.67542579
0.126,0.51,1,0.34,-9.952,2.7256707707582706,0.209,2016,0.0714,0.797,0.519333333,0.11722,-9.366666667,0.247,138.0033333,0.0,6,0.226943656,0.581582546,258001.1865,0.656546976,0.203332473,0.221416688,-8.002875692,0.09723163,123.8149293,0.432452452,29.21243082
0.993,0.299,0,7.2e-05,-13.438,-2.632581564503951,0.0677,1949,0.993,0.463,0.299,7.2e-05,-13.438,0.0677,83.923,0.0,2,0.907087795,0.4440309,223351.576,0.247214015,0.298758689,0.2095805,-15.490747,0.10339205,108.8755635,0.4343336,3.771
0.972,0.726,0,0.666,-10.22,-3.3784963609082297,0.127,1934,0.910777778,0.329055556,0.480444444,0.627548333,-10.57722222,0.079911111,94.26705556,0.0,36,0.888513707,0.529168385,189385.6512,0.263570275,0.276165139,0.212726804,-14.75511684,0.102071306,115.4055292,0.558806014,1.309278351
0.504,0.0926,0,0.127,-20.77,43.941077821320576,0.0318,1993,0.388980655,0.434275862,0.320165517,0.156205617,-13.86744828,0.038165517,130.0844828,43.4137931,58,0.320281025,0.569725819,247680.3649,0.550038774,0.111799363,0.192185601,-11.0844424,0.076870258,120.4223093,0.55555854,42.34806356
0.437,0.81,0,0.000457,-9.509,40.74161526096097,0.0358,1984,0.24736,0.7128,0.8046,0.0187828,-9.5394,0.0519,119.4596,42.2,5,0.294050144,0.531049175,252347.0005,0.582314958,0.144558479,0.191903448,-11.69708996,0.058867766,121.1312244,0.550548531,37.3868066
0.713,0.836,0,3.01e-05,-8.429,30.462959476938416,0.0751,1986,0.554125,0.5338125,0.647625,6.05e-05,-9.6636875,0.1158375,124.200625,28.625,16,0.291118346,0.540183972,252998.8621,0.611006023,0.115236219,0.211207666,-11.22539572,0.064773569,120.2389995,0.548896814,37.15530114
0.115,0.807,0,3.74e-06,-5.342,33.095732642764595,0.0435,1984,0.107169972,0.457736842,0.887035088,0.053131859,-4.897350877,0.096322807,121.8150526,32.77192982,114,0.294050144,0.531049175,252347.0005,0.582314958,0.144558479,0.191903448,-11.69708996,0.058867766,121.1312244,0.550548531,37.3868066
0.922,0.0597,0,0.00542,-22.471,18.211190333900063,0.0419,1960,0.803055556,0.528777778,0.222894444,0.157209808,-16.19853704,0.045105556,111.1362778,19.75925926,108,0.768254423,0.4820517,210238.5085,0.3393798,0.181655354,0.2077554,-13.806002,0.0649571,112.3545995,0.51902625,19.8485
0.985,0.249,0,0.00548,-13.689,0.6483916585610672,0.0382,1951,0.953204753,0.276098888,0.345768116,0.107106194,-12.09067271,0.041809682,101.1946898,3.402061856,97,0.900334436,0.4614231,212773.3105,0.25727004,0.30329008,0.2195399,-15.7249555,0.10735125,109.5698825,0.44362545,3.4195
0.531,0.356,0,0.905,-14.874,33.902311677723304,0.0347,1981,0.295175156,0.377953125,0.404728125,0.261598849,-15.80260937,0.051017187,119.2637969,34.171875,128,0.305801138,0.542446477,249776.8231,0.597225595,0.144881791,0.225427636,-10.96830335,0.057742279,123.0404928,0.58357906,35.28135932
0.452,0.276,1,0.0,-19.541,0.2592206568497346,0.925,1929,0.351896502,0.696763404,0.188662638,2.78e-05,-18.23662979,0.926439489,111.5177532,0.035744681,2350,0.601014837,0.647839853,168795.6099,0.241907781,0.215405087,0.235977077,-16.53305573,0.490463722,110.9267108,0.636804837,0.314405889
0.816,0.266,0,0.927,-13.881,10.844541500316069,0.0395,1960,0.914164101,0.316071125,0.219223189,0.692894297,-19.36425063,0.058364506,104.2899375,11.78873239,1035,0.768254423,0.4820517,210238.5085,0.3393798,0.181655354,0.2077554,-13.806002,0.0649571,112.3545995,0.51902625,19.8485
0.941,0.231,0,0.00812,-15.365,23.457126208345883,0.0317,1964,0.744565217,0.291608696,0.301565217,0.001619097,-12.35165217,0.03453913,105.0659565,23.13043478,46,0.695062306,0.501895452,195398.018,0.396852639,0.167019708,0.215589105,-12.84495602,0.061628686,114.7052969,0.557205297,25.74962519
0.0146,0.523,0,0.232,-6.809,57.94183716796884,0.0302,2007,0.093834,0.465193548,0.734096774,0.037533101,-6.368483871,0.046603226,131.23,58.0,62,0.218942149,0.557323013,244448.8126,0.690399183,0.139818414,0.212709895,-7.494287856,0.082176537,125.2032766,0.516821214,42.62668666
0.00729,0.667,0,0.000381,-9.009,2.769436178288572,0.239,2017,0.171127273,0.749727273,0.550818182,0.000126872,-7.443909091,0.093909091,106.9360909,0.090909091,22,0.207413243,0.580475186,243402.2495,0.68639182,0.24706817,0.231512987,-8.026319109,0.096716512,121.8298066,0.436313381,31.66233766
0.537,0.4,0,1.42e-06,-11.409,22.80099858431909,0.0301,1958,0.826519894,0.449477454,0.299166048,0.002872273,-11.49466844,0.036950398,111.8855862,23.40583554,377,0.777446745,0.47813155,213321.451,0.30886768,0.189862544,0.20264585,-14.219955,0.0576191,112.511724,0.49033495,19.2315
0.864,0.134,0,0.0,-10.391,21.220616863821363,0.0398,1955,0.867438596,0.493157895,0.243947368,0.013288318,-11.97421053,0.053545614,105.5522281,23.61403509,57,0.849154458,0.4863891,220322.8975,0.288376595,0.229710791,0.22401235,-14.261972,0.0979929,110.581081,0.46935495,9.765
0.00714,0.791,0,0.0457,-7.354,38.134028041912934,0.0544,1977,0.386529402,0.479081382,0.559425,0.048615575,-12.04683431,0.03798063,123.5277358,37.29347826,276,0.343144046,0.53352069,256076.6782,0.554584217,0.127443588,0.226251924,-11.12688006,0.062954673,121.6445122,0.582772214,35.30934533
0.817,0.293,0,0.0,-10.361,26.314355796156974,0.0303,1962,0.776183333,0.360833333,0.277948333,5.74e-05,-12.5412,0.031236667,103.3964833,27.23333333,120,0.725941852,0.4907444,206267.5385,0.36607358,0.171209073,0.2017907,-13.2739125,0.05652565,114.6859515,0.5415934,21.93
0.979,0.181,0,0.744,-14.885,2.2527240055834596,0.0452,1948,0.954152431,0.343395558,0.178246062,0.692894297,-19.66514084,0.056601283,105.1794485,6.221483942,903,0.92294915,0.46273625,200208.082,0.241483549,0.361887138,0.21879865,-15.517199,0.1607817,107.6842115,0.46221065,1.4295
0.000425,0.682,0,7.47e-05,-5.99,41.388367754563134,0.0313,1994,0.019918246,0.372017544,0.822403509,0.130441885,-7.092438596,0.052014035,129.3001053,41.28070175,114,0.321045725,0.549706488,251335.2427,0.567884859,0.11799573,0.19113264,-10.52702031,0.075205993,117.9595206,0.524013373,44.42199108
0.65,0.548,1,1.59e-06,-8.493,72.35241553158006,0.353,2020,0.208228947,0.667552632,0.653236842,0.000206626,-6.134947368,0.223997368,116.2863421,78.68421053,38,0.202303152,0.605285375,218977.4828,0.67424741,0.24900808,0.234414811,-8.077562878,0.100628598,124.0583081,0.468030095,24.0647415
0.641,0.332,0,0.0,-15.22,46.68615668331621,0.031,1987,0.512,0.547,0.414,5.23e-07,-13.47766667,0.0324,136.9873333,46.66666667,6,0.335768385,0.536866783,246535.3971,0.561528501,0.106940129,0.197643007,-12.00575375,0.057201648,120.0575514,0.534042957,39.00949051
0.0102,0.943,0,0.0,-3.817,36.77616173087536,0.0395,1993,0.008202897,0.334094872,0.94624359,0.000128472,-3.829846154,0.086339744,144.6320641,36.51282051,156,0.320281025,0.569725819,247680.3649,0.550038774,0.111799363,0.192185601,-11.0844424,0.076870258,120.4223093,0.55555854,42.34806356
0.351,0.408,0,0.904,-13.577,-5.1448854601031115,0.0323,1942,0.342314668,0.561378151,0.392440756,0.467496408,-14.33254622,0.054263866,116.6843151,0.012605042,476,0.853698765,0.46501372,222156.5464,0.255448119,0.393849549,0.212411295,-15.02996393,0.083981431,106.005414,0.478114548,1.132465996
0.769,0.393,0,7.81e-05,-12.667,28.299469055713914,0.0432,1969,0.718233333,0.365266667,0.303866667,0.00625503,-12.83323333,0.039373333,103.2010333,26.63333333,60,0.446089055,0.486169772,238507.7899,0.490378821,0.163008627,0.208033647,-11.9812106,0.054223241,117.0169673,0.555223969,32.3567889
0.946,0.0258,0,0.911,-25.849,-0.7010910935910317,0.0402,1946,0.930227196,0.275127666,0.222503606,0.604101189,-18.630209,0.05582307,100.7902449,4.218918919,740,0.920627422,0.415141082,266923.7186,0.222360736,0.486735987,0.210503165,-16.89752877,0.088525604,103.1214258,0.400751093,1.65995397
0.858,0.311,0,0.0,-10.647,10.189325376777376,0.0304,1958,0.765,0.507142857,0.348142857,0.0018659,-10.76542857,0.032042857,108.5325714,10.42857143,14,0.777446745,0.47813155,213321.451,0.30886768,0.189862544,0.20264585,-14.219955,0.0576191,112.511724,0.49033495,19.2315
0.983,0.28,0,5.4e-06,-12.259,-1.407367370695468,0.0481,1950,0.981869565,0.621913043,0.347956522,0.173357339,-11.36547826,0.047308696,118.8533043,0.043478261,23,0.822814401,0.52903705,208073.6155,0.30353605,0.211687856,0.2249315,-14.400896,0.25047935,110.500212,0.5570354,3.86
0.00993,0.639,1,0.0,-5.02,53.575436828083724,0.0956,1997,0.149369484,0.765823383,0.721229592,0.004666417,-6.315638841,0.262990464,106.1978587,50.75510204,196,0.312734448,0.574223335,245644.0612,0.596707119,0.110611746,0.201914258,-9.256276764,0.089755599,118.1493251,0.545356093,44.64578194
0.0215,0.726,0,0.0117,-12.26,-7.5453383373331775,0.0731,2021,0.0215,0.712,0.726,0.0117,-12.26,0.0731,121.988,0.0,4,0.340253378,0.65248837,222760.0283,0.578895832,0.356765472,0.162309402,-9.547752174,0.108558913,120.525875,0.451908207,7.750543478
0.611,0.759,0,0.000361,-9.283,32.39396851714566,0.108,1978,0.644225,0.469672917,0.759,0.5240722,-10.13465833,0.098311042,94.9756125,32.0,8,0.341063943,0.53899687,247988.1451,0.552657407,0.103382938,0.217523547,-11.09511128,0.064961202,120.2093194,0.583424292,35.2722305
0.717,0.33,0,2.05e-05,-14.179,25.505971583144643,0.0353,1962,0.684095949,0.660438375,0.514526718,0.058945489,-10.32494943,0.067302121,116.3433078,26.95419847,192,0.725941852,0.4907444,206267.5385,0.36607358,0.171209073,0.2017907,-13.2739125,0.05652565,114.6859515,0.5415934,21.93
0.966,0.443,0,0.0,-12.13,-6.06209393601732,0.924,1930,0.915363636,0.676090909,0.47,0.172885258,-11.19909091,0.135127273,108.0067273,0.0,22,0.935624888,0.51971018,194691.1029,0.334859841,0.351869301,0.220634836,-12.82348674,0.120197932,109.9247884,0.616089077,0.851007423
0.291,0.418,0,0.0,-11.856,34.406078696547645,0.0292,1979,0.234236035,0.619198238,0.522230837,0.000815732,-12.11434361,0.044195154,115.4105947,34.02643172,227,0.301470092,0.5635958,250921.54,0.586696375,0.116426594,0.2101602,-10.991099,0.06761125,122.173583,0.6115307,35.797
0.518,0.462,0,0.000137,-14.072,37.00373769685156,0.0373,1974,0.306786526,0.661631579,0.530957895,0.018971676,-11.78864211,0.041692632,116.4491158,38.47368421,190,0.449153362,0.51836941,249418.8463,0.515185796,0.116585452,0.214443084,-11.84953842,0.074276202,118.9931334,0.582432524,31.81408032
0.311,0.0777,0,0.351,-26.796,3.500897533170061,0.0606,2015,0.38694156,0.710047333,0.255009,0.630882341,-16.71198,0.246266667,130.4083333,1.273333333,300,0.291639953,0.560455,262678.8835,0.591278507,0.244286155,0.19861113,-9.230797391,0.082571696,120.8787926,0.433696761,29.67217391
0.956,0.332,0,0.00012,-10.914,16.395021796327526,0.0328,1958,0.908297422,0.572370166,0.202495304,0.013311095,-13.16412523,0.057773665,109.9539227,16.1694291,1086,0.777446745,0.47813155,213321.451,0.30886768,0.189862544,0.20264585,-14.219955,0.0576191,112.511724,0.49033495,19.2315
0.991,0.218,0,0.634,-18.244,-3.399996230243133,0.0898,1949,0.992724138,0.46962069,0.185234483,0.560096627,-17.02758621,0.068303448,86.75610345,0.0,29,0.907087795,0.4440309,223351.576,0.247214015,0.298758689,0.2095805,-15.490747,0.10339205,108.8755635,0.4343336,3.771
0.663,0.374,0,0.00461,-18.808,20.758660857230836,0.0458,1959,0.825508421,0.557557895,0.231531474,0.414999028,-18.62017368,0.046563158,111.9733,22.74736842,190,0.78490922,0.47976285,211928.132,0.31221019,0.183819909,0.1925164,-14.413364,0.06436665,111.38834,0.4782571,20.5825
0.791,0.584,0,0.0445,-10.902,-1.6653190417065247,0.239,1920,0.791,0.494,0.584,0.0445,-10.902,0.239,84.273,0.0,2,0.631242264,0.515750143,238092.9971,0.41869957,0.354218544,0.216049284,-12.65402006,0.082983668,113.2268997,0.498210029,0.610315186
0.672,0.461,0,0.0,-10.308,39.61149712467356,0.0342,1997,0.296711497,0.483834225,0.739294118,9.12e-05,-8.338802139,0.115381818,111.7235668,38.41176471,22,0.312734448,0.574223335,245644.0612,0.596707119,0.110611746,0.201914258,-9.256276764,0.089755599,118.1493251,0.545356093,44.64578194
0.376,0.162,0,1.25e-05,-17.142,49.940853653338316,0.0335,1984,0.20858,0.559,0.464571429,0.0307988,-16.44442857,0.042885714,129.0588571,52.14285714,14,0.294050144,0.531049175,252347.0005,0.582314958,0.144558479,0.191903448,-11.69708996,0.058867766,121.1312244,0.550548531,37.3868066
0.31,0.577,0,8.98e-06,-6.035,28.256776998626577,0.0286,1981,0.215537333,0.6878,0.6392,0.00431707,-9.396333333,0.055793333,113.6666667,26.6,30,0.305801138,0.542446477,249776.8231,0.597225595,0.144881791,0.225427636,-10.96830335,0.057742279,123.0404928,0.58357906,35.28135932
0.00182,0.918,0,0.442,-6.435,4.6077784633859835,0.102,2018,0.004453061,0.552166667,0.8295,0.265005245,-7.3895,0.083877778,130.3575556,4.944444444,18,0.233836135,0.602730914,227073.14,0.659552093,0.229874471,0.231009359,-8.173433677,0.121044731,123.6442881,0.426566334,27.59948416
0.0215,0.989,0,0.000616,-5.482,1.2940507615653019,0.131,2017,0.003937369,0.366571429,0.947285714,0.001399386,-4.730142857,0.115457143,120.6144286,0.0,14,0.207413243,0.580475186,243402.2495,0.68639182,0.24706817,0.231512987,-8.026319109,0.096716512,121.8298066,0.436313381,31.66233766
0.944,0.138,0,0.00316,-20.364,34.260601674770335,0.0456,1991,0.602137778,0.543162222,0.390444444,0.1989787,-13.14729333,0.043779,115.0325611,33.66666667,50,0.345380454,0.555550919,238606.8732,0.554201391,0.13935817,0.188346865,-11.07607214,0.070238472,119.7914743,0.559973267,38.95190948
0.993,0.00606,0,0.947,-32.454,48.38600251615595,0.0432,2011,0.993,0.388,0.00606,0.947,-32.454,0.0432,67.033,53.0,2,0.239499896,0.576939658,279579.4832,0.657764425,0.210333464,0.199691285,-8.13424214,0.080861611,124.2413348,0.470955935,32.86321015
0.904,0.162,0,0.0,-14.623,26.561630889141846,0.0415,1961,0.743164056,0.383002787,0.233772948,0.019481079,-14.44173589,0.049389686,109.5408571,28.36376307,1435,0.758147075,0.48771475,234195.0765,0.336076674,0.265371269,0.20764335,-14.269377,0.0592721,111.6490555,0.5073553,19.308
0.833,0.757,0,0.0488,-5.341,33.119206613686906,0.0608,1968,0.676904069,0.602317949,0.852,0.277532939,-7.524919966,0.053558509,108.952792,33.93333333,90,0.492957213,0.497322074,213801.116,0.456887378,0.12503021,0.215084691,-12.00209284,0.058626716,115.8942227,0.563009926,31.2
